Test ID,easting__N,northing__,GWD (m),L (m),Slope (%),Elevation,Target,CM pred
25653,1574941.04,5183686.59,2.405056238,249.778734,0.818495691,2.843899965,1,FN
346,1574943.529,5184542.834,1.6221807,1357.404615,0.656374276,2.441706657,0,TN
30377,1574945.994,5183877.744,2.78908205,479.6493174,0.825027943,3.621133327,1,TP
339,1574946.493,5183785.811,2.042429924,368.6895536,2.642014027,2.733150244,1,TP
32890,1574948.201,5184522.786,1.685523748,1331.633462,0.840862632,2.684939861,0,TN
56974,1574949,5184270,2.714129925,993.297234,2.118091583,3.606820345,0,TN
32889,1574950.426,5184511.577,1.628687143,1317.157839,0.840862632,2.654423237,0,TN
18748,1574950.752,5184234.855,2.512460709,947.4106066,0.994032383,3.650513887,0,TN
34293,1574953.1,5184160.5,2.244434834,848.9440797,0.443914622,3.564596653,0,TN
12093,1574953.457,5184412.455,3.058387756,1184.811103,5.469125748,3.629910231,0,TN
4990,1574956.555,5183989.981,2.451965809,626.9873894,0.639372289,3.739591837,0,TN
33313,1574958.187,5184490.06,1.628687143,1290.545825,0.972397327,2.557135582,0,TN
38440,1574958.677,5184010.84,2.451965809,654.8788244,0.392625749,3.721129417,0,TN
30379,1574961.796,5183867.807,2.78908205,477.9423903,0.283354789,3.638743162,1,TP
32887,1574962.111,5184522.171,1.685523748,1334.980764,0.692253947,2.769785643,0,TN
32888,1574963.045,5184510.069,1.825850248,1318.987694,0.944363773,2.734460115,0,TN
30378,1574963.154,5183872.254,2.8558321,484.2215127,0.283354789,3.623432398,1,TP
30649,1574963.795,5183786.741,1.89459753,381.9198394,2.451593399,2.459059,1,TP
30784,1574966.167,5183888.258,2.727895021,505.5623148,0.303797066,3.678031445,1,FN
25657,1574966.46,5183699.23,2.179062605,281.5057738,0.954326868,2.686555147,1,FN
4439,1574966.71,5184015.971,2.572471142,665.5233167,0.76686281,3.706622601,0,TN
25660,1574968.27,5183714.12,2.083362103,300.7035365,0.540202379,2.528329849,1,FN
4440,1574968.551,5183945.539,2.62498045,577.3837164,0.148401052,3.731303215,1,FN
54294,1574973,5183824,3.003777742,432.5889841,0.350484699,3.632107019,1,FN
40469,1574975.462,5184519.555,1.866923809,1335.215506,0.311406195,2.798366547,0,TN
38441,1574976.878,5184008.02,2.557450294,660.741136,0.76686281,3.833846331,1,FN
54295,1574977,5183840,2.96220994,454.543915,0.521555185,3.664276838,1,FN
40468,1574977.102,5184491.574,1.825850248,1298.77178,0.747026622,2.740991116,0,TN
30650,1574978.647,5183793.349,2.480110407,400.7135735,3.45260334,2.818235397,1,TP
57633,1574979.99,5183714.62,2.083362103,309.1497924,0.422190458,2.617653847,1,TP
