,Test ID,easting__N,northing__,GWD (m),Elevation,L (m),Slope (%),Displ (m),PGA (g),Qtncs_med,Qtncs_std,Ic_med,Ic_std
0,15635.0,1577646.78188,5182056.4835,1.300895929336548,1.123009085655212,211.77046606727313,0.905948281288147,0.195432066917419,0.532398283481598,123.39339329773476,23.853784521130876,1.625464024338929,0.11229144707461766
1,15629.0,1577685.36175,5181809.0533,1.788212299346924,2.044325113296509,115.795053124801,0.4510339200496671,0.23976269364357006,0.5423066616058351,135.79098216807793,34.96553210336809,1.6262583682280258,0.35877773533405233
2,183.0,1577700.88771,5181709.12363,1.637517213821411,2.003796577453613,137.26534762650968,0.941866040229797,0.3773584365844729,0.5457835793495179,129.1402395889542,38.641062794738005,4.569981840801223,0.4346984166828681
3,158.0,1577726.1018999997,5181964.88189,1.165642976760864,0.9921535849571228,73.88508227888393,2.699289560317993,0.241754904389381,0.535794198513031,94.73315167344484,32.039927491831364,1.7663416398700058,0.4627083325765274
4,180.0,1577730.65356,5182267.49102,2.1213638782501216,1.933610796928406,119.74509495206968,1.18778133392334,0.156149625778198,0.528980135917664,94.18978646526354,9.524547502894725,1.8649852683414367,0.16269977276147504
5,173.0,1577742.25951,5181913.1179599995,1.288666367530823,1.191561102867126,40.6330523952979,2.766043186187744,0.370479851961136,0.539045095443726,107.77919052980205,44.61962795942389,3.812432115662752,0.5651910885717475
6,161.0,1577800.2987,5182116.62286,1.884514570236206,1.692008376121521,64.00864160160104,0.17342498898506198,0.31695020198821994,0.535901963710785,81.37436871399372,16.628922555378434,1.99511308697196,0.2663703472496007
7,179.0,1577822.50069,5182072.371040001,1.482129693031311,1.4881465435028085,3.208724460259404,3.220947980880737,0.3874901533126829,0.5392833948135379,119.30742941048216,48.24984834336439,4.4896490060998895,0.4647118114720803
8,170.0,1577822.54627,5182279.41825,1.809964060783386,2.1049025058746342,7.0985284453403485,1.904443383216858,0.292347341775894,0.532439410686493,107.96390493621095,47.43925454830786,4.482875074555679,0.5800774677351319
9,184.0,1577822.54627,5182279.41825,1.809964060783386,2.1049025058746342,7.0985284453403485,1.904443383216858,0.292347341775894,0.532439410686493,111.79882635166176,42.86183492488564,4.421907967685653,0.3103323426952646
10,178.0,1577857.4546699997,5182162.605719999,1.7231889963150018,1.754743456840515,7.538969917972027,0.9622595906257628,0.686254620552063,0.535901963710785,94.84823258637562,16.32602580045605,4.557669054485946,0.32969825498784844
11,15767.0,1577915.8932399997,5182061.72736,1.120904207229614,1.4881652593612669,43.39047415597625,0.5802531242370611,0.150425732135773,0.5426214337348939,104.7146053144034,26.829406856503038,1.6333732887565109,0.2565287270214425
12,38484.0,1574896.8212700002,5184684.18591,2.418100833892822,3.39266300201416,1506.7313213789553,0.8923469781875609,0.2811421155929569,0.39781525731086703,109.83694319999536,39.6100170825472,1.6395659272443133,0.38931376721296906
13,25645.0,1574901.1,5184674.0,2.418100833892822,3.3676979541778564,1496.2430047526095,1.016843914985657,0.23023523390293105,0.39781525731086703,97.73709065388388,43.641755283865955,2.1863978582416506,0.5609752623056586
14,38483.0,1574901.9456200001,5184697.754269999,2.390335083007812,3.29210901260376,1507.0541253839044,1.3847564458847053,0.2811421155929569,0.400288015604019,126.2293032505387,38.69036488412401,1.5756269995905798,0.3058643278070071
